"_id","name","Term0","Term1","Term10","Term100","Term101","Term102","Term103","Term104","Term105","Term106","Term107","Term108","Term109","Term11","Term110","Term111","Term112","Term113","Term114","Term115","Term116","Term117","Term118","Term119","Term12","Term120","Term121","Term122","Term123","Term124","Term125","Term126","Term127","Term128","Term129","Term13","Term130","Term131","Term132","Term133","Term134","Term135","Term136","Term137","Term138","Term139","Term14","Term140","Term141","Term142","Term143","Term144","Term145","Term146","Term147","Term148","Term149","Term15","Term150","Term151","Term152","Term153","Term154","Term155","Term156","Term157","Term158","Term159","Term16","Term160","Term161","Term162","Term163","Term164","Term165","Term166","Term167","Term168","Term169","Term17","Term170","Term171","Term172","Term173","Term174","Term175","Term176","Term177","Term178","Term179","Term18","Term180","Term181","Term182","Term183","Term184","Term185","Term186","Term187","Term188","Term189","Term19","Term190","Term191","Term192","Term193","Term194","Term195","Term196","Term197","Term198","Term199","Term2","Term20","Term200","Term201","Term202","Term203","Term204","Term205","Term206","Term207","Term208","Term209","Term21","Term210","Term211","Term212","Term213","Term214","Term215","Term216","Term217","Term218","Term219","Term22","Term220","Term221","Term222","Term223","Term224","Term225","Term226","Term227","Term228","Term229","Term23","Term230","Term231","Term232","Term233","Term234","Term235","Term236","Term237","Term238","Term239","Term24","Term240","Term241","Term242","Term243","Term244","Term245","Term246","Term247","Term248","Term249","Term25","Term250","Term251","Term252","Term253","Term254","Term255","Term256","Term257","Term258","Term259","Term26","Term260","Term261","Term262","Term263","Term264","Term265","Term266","Term267","Term268","Term269","Term27","Term270","Term271","Term272","Term273","Term274","Term275","Term276","Term277","Term278","Term279","Term28","Term280","Term281","Term282","Term283","Term284","Term285","Term286","Term287","Term288","Term289","Term29","Term290","Term291","Term292","Term293","Term3","Term30","Term31","Term32","Term33","Term34","Term35","Term36","Term37","Term38","Term39","Term4","Term40","Term41","Term42","Term43","Term44","Term45","Term46","Term47","Term48","Term49","Term5","Term50","Term51","Term52","Term53","Term54","Term55","Term56","Term57","Term58","Term59","Term6","Term60","Term61","Term62","Term63","Term64","Term65","Term66","Term67","Term68","Term69","Term7","Term70","Term71","Term72","Term73","Term74","Term75","Term76","Term77","Term78","Term79","Term8","Term80","Term81","Term82","Term83","Term84","Term85","Term86","Term87","Term88","Term89","Term9","Term90","Term91","Term92","Term93","Term94","Term95","Term96","Term97","Term98","Term99"
"792","Pugss瑞舒舒",":","权志龙","娇",,,,,,,,,,,"的",,,,,,,,,,,"小",,,,,,,,,,,"眼神",,,,,,,,,,,"好",,,,,,,,,,,"温暖",,,,,,,,,,,"，",,,,,,,,,,,"最后",,,,,,,,,,,"那个",,,,,,,,,,,"笑容",,,,,,,,,,,"在","简直",,,,,,,,,,,"酥",,,,,,,,,,,"死",,,,,,,,,,,"了",,,,,,,,,,,"。",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,"演唱会",".","cn","/","RtAtJIK"," ","​",,,,,"上",,,,,,,,,,,"环顾四周",,,,,,,,,,,"的",,,,,,,,,,,"粉丝",,,,,,,,,,,"，",,,,,,,,,,,"那傲",,,,,,,,,,
"793","王文玮38","[","并",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"简单",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"794","拾捌目心518",":","吴之无","喝醉酒",,,,,,,,,,,"后",,,,,,,,,,,"，",,,,,,,,,,,"原来",,,,,,,,,,,"是",,,,,,,,,,,"这么",,,,,,,,,,,"的",,,,,,,,,,,"奶声奶气",,,,,,,,,,,"的",,,,,,,,,,,"啊",,,,,,,,,,,"[","！",,,,,,,,,,,"（",,,,,,,,,,,"P",,,,,,,,,,,"）",,,,,,,,,,,"ILOVEUGD",,,,,,,,,,,"的",,,,,,,,,,,"龙",,,,,,,,,,,"窝",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,"鼓掌","视频"," ","​",,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"权志龙",,,,,,,,,,," ",,,,,,,,,,,"权志龙",,,,,,,,,,,"哥哥",,,,,,,,,,
"795","嘻权志龙",":","我","]",,,,,,,,,,,"我",,,,,,,,,,,"最",,,,,,,,,,,"喜欢",,,,,,,,,,,"你",,,,,,,,,,,"啦",,,,,,,,,,,"晚安",,,,,,,,,,,"志龙",,,,,,,,,,,"#",,,,,,,,,,,"权志龙",,,,,,,,,,,"好想你","#",,,,,,,,,,," ",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,"啊",,,,,,,,,,,".",,,,,,,,,,,"[",,,,,,,,,,,"悲伤",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"悲伤",,,,,,,,,,
"796","candy-明瑞",":","#","晚安",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"权",,,,,,,,,,,"世界",,,,,,,,,,,"最好",,,,,,,,,,,"的",,,,,,,,,,,"权志龙",,,,,,,,,,,"#",,,,,,,,,,,"权志龙"," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"权",,,,,,,,,,,"小孩儿",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,
"797","动感-蜡笔","[","并",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"简单",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"798","权志龙全球粉丝会",":","#"," ",,,,,,,,,,,"YOU",,,,,,,,,,," ",,,,,,,,,,,"，",,,,,,,,,,,"尤其",,,,,,,,,,,"是",,,,,,,,,,,"这场",,,,,,,,,,,"!",,,,,,,,,,,"!",,,,,,,,,,,"啊",,,,,,,,,,,"权志龙","不行",,,,,,,,,,,"，",,,,,,,,,,,"激动",,,,,,,,,,,"死",,,,,,,,,,,"了",,,,,,,,,,,"，",,,,,,,,,,,"好不容易",,,,,,,,,,,"找到",,,,,,,,,,,"的",,,,,,,,,,,"。",,,,,"#","特别","特别","特别","帅","的","权","小队","啊","啊"," ","真的","！"," ","（","L","）","PEACE","权","的","秒拍","视频","真的"," ","​"," ","​","​","​","​",,,,"是",,,,,,,,,,,"超级",,,,,,,,,,,"喜欢",,,,,,,,,,,"IF",,,,,,,,,,
"799","REPLY1988peaceminusone",":","#","想念",,,,,,,,,,,"的",,,,,,,,,,,"人才",,,,,,,,,,,"是",,,,,,,,,,,"你",,,,,,,,,,,"一生",,,,,,,,,,,"挚爱",,,,,,,,,,,"吧",,,,,,,,,,,"[",,,,,,,,,,,"心",,,,,,,,,,,"权志龙","]",,,,,,,,,,,"想",,,,,,,,,,,"你",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"上海",,,,,,,,,,,"·",,,,,"#","陆家嘴","（","商圈","）"," ","​",,,,," ",,,,,,,,,,,"那个",,,,,,,,,,,"让你在",,,,,,,,,,,"深夜里",,,,,,,,,,,"静悄悄",,,,,,,,,,,"的",,,,,,,,,,
"800","蜗宝妞儿",":","G","윤",,,,,,,,,,,"아",,,,,,,,,,," ",,,,,,,,,,,"(",,,,,,,,,,,"金润雅",,,,,,,,,,,")",,,,,,,,,,,"《",,,,,,,,,,,"Missing",,,,,,,,,,," ",,,,,,,,,,,"You",,,,,,,,,,,"-","》",,,,,,,,,,,"Missing",,,,,,,,,,," ",,,,,,,,,,,"You",,,,,,,,,,," ",,,,,,,,,,,"@",,,,,,,,,,,"QQ",,,,,,,,,,,"音乐",,,,,,,,,,," ",,,,,,,,,,,"Missing",,,,,"DRAGON"," ","You"," ","​",,,,,,," ",,,,,,,,,,,"(",,,,,,,,,,,"权志龙",,,,,,,,,,,")",,,,,,,,,,,"/",,,,,,,,,,,"김",,,,,,,,,,
"801","志龙的努娜",":","【","心",,,,,,,,,,,"]",,,,,,,,,,,"思念",,,,,,,,,,,"我龙",,,,,,,,,,,"#",,,,,,,,,,,"权志龙",,,,,,,,,,,"##",,,,,,,,,,,"BIGBANG",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"去年","志龙",,,,,,,,,,,"的",,,,,,,,,,,"努娜",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,"今日",,,,,,,,,,,"】",,,,,,,,,,,"Bigbang",,,,,,,,,,,"香港",,,,,,,,,,,"十周年",,,,,,,,,,,"终场",,,,,,,,,,,"[",,,,,,,,,,
"802","志龙的努娜",":","【","心",,,,,,,,,,,"]",,,,,,,,,,,"思念",,,,,,,,,,,"你们",,,,,,,,,,,"#",,,,,,,,,,,"权志龙",,,,,,,,,,,"##",,,,,,,,,,,"BIGBANG",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"去年","志龙",,,,,,,,,,,"的",,,,,,,,,,,"努娜",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,"今日",,,,,,,,,,,"】",,,,,,,,,,,"Bigbang",,,,,,,,,,,"香港",,,,,,,,,,,"十周年",,,,,,,,,,,"终场",,,,,,,,,,,"[",,,,,,,,,,
"803","月大可爱嘻嘻嘻",":","#","##",,,,,,,,,,,"权",,,,,,,,,,,"世界",,,,,,,,,,,"最好",,,,,,,,,,,"的",,,,,,,,,,,"权志龙",,,,,,,,,,,"##",,,,,,,,,,,"向",,,,,,,,,,,"全世界",,,,,,,,,,,"安",,,,,,,,,,,"一骑","利权",,,,,,,,,,,"志龙",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"我",,,,,,,,,,,"的",,,,,,,,,,,"权",,,,,,,,,,,"世界",,,,,,,,,,,"[",,,,,,,,,,,"心",,,,,"绝尘","]"," ","​",,,,,,,,"权志龙",,,,,,,,,,,"##",,,,,,,,,,,"权志龙",,,,,,,,,,,"chanel",,,,,,,,,,,"全球",,,,,,,,,,,"形象大使",,,,,,,,,,
"804","艾迎的壁纸间",":","少年","，",,,,,,,,,,,"让我拿",,,,,,,,,,,"你",,,,,,,,,,,"怎么办",,,,,,,,,,,"?",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"啊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,"手机",,,,,,,,,,,"壁纸",,,,,,,,,,,"##",,,,,,,,,,,"权志龙",,,,,,,,,,,"##",,,,,,,,,,,"权志龙",,,,,,,,,,
"805","Grace晴美","#","权志龙","》",,,,,,,,,,,"GD",,,,,,,,,,,"高清",,,,,,,,,,,"饭",,,,,,,,,,,"拍",,,,,,,,,,,"底下",,,,,,,,,,,"妹子",,,,,,,,,,,"们",,,,,,,,,,,"应援",,,,,,,,,,,"太给力",,,,,,,,,,,"#","了",,,,,,,,,,,"[",,,,,,,,,,,"二哈",,,,,,,,,,,"]",,,,,,,,,,,"欧巴",,,,,,,,,,,"超帅",,,,,,,,,,,"der",,,,,,,,,,,"！",,,,,,,,,,,"！",,,,,,,,,,,"夜晚",,,,," ","来临"," ","要","一","起来","狂欢","吗","？","[","酷","171230","]","@","GDRAGON","_","OFFICIAL"," ","#","G","-","Dragon"," ","#"," ","#","GDragon","#"," ","cr",".","logo","【","首尔","权志龙","视频","】","【","权志龙","演唱会","现场","】","【","权志龙"," ","作词","作曲","】"," ","ILOVEUGD","的","龙","窝","的","秒拍","《","视频"," ","​",,,,,,,,"Bullshit",,,,,,,,,,
"806","G-yolkbreaD",":","#","你",,,,,,,,,,,"什么",,,,,,,,,,,"时候",,,,,,,,,,,"回来",,,,,,,,,,,"😐",,,,,,,,,,," ",,,,,,,,,,,"朋友",,,,,,,,,,,"被",,,,,,,,,,,"我",,,,,,,,,,,"带",,,,,,,,,,,"权志龙","着",,,,,,,,,,,"看",,,,,,,,,,,"你",,,,,,,,,,,"以前",,,,,,,,,,,"的",,,,,,,,,,,"综艺",,,,,,,,,,,"都",,,,,,,,,,,"上瘾",,,,,,,,,,,"了",,,,,,,,,,,"，",,,,,"#","偶尔","怀念","以前","的","你","，","又","疯狂","思念","现在"," ","的","你","，","因为","我","不","知道","你","到底","过","权","的","好不好","。"," ","​",,,,,,"小孩",,,,,,,,,,,"我",,,,,,,,,,,"好想你",,,,,,,,,,,"，",,,,,,,,,,
"807","GD小可",":","#","现在",,,,,,,,,,,"立刻",,,,,,,,,,,"马上",,,,,,,,,,,"出发",,,,,,,,,,,"去",,,,,,,,,,,"巴黎",,,,,,,,,,,"吧",,,,,,,,,,,"，",,,,,,,,,,,"真的",,,,,,,,,,,"真的",,,,,,,,,,,"权志龙","好想你",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"[",,,,,,,,,,,"泪",,,,,,,,,,,"]",,,,,"#"," ","​",,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"GD",,,,,,,,,,,"啊",,,,,,,,,,,"，",,,,,,,,,,,"拜托",,,,,,,,,,
"808","BIGBANG爆炸会",":","#","场外",,,,,,,,,,,"合唱",,,,,,,,,,,"GD",,,,,,,,,,,"歌曲",,,,,,,,,,,"SUYIQXXXI",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"权志龙",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,"演唱会",,,,,,,,,,,"结束",,,,,,,,,,,"后",,,,,,,,,,," ",,,,,,,,,,,"粉丝",,,,,,,,,,,"在",,,,,,,,,,
"809","权志龙全球粉丝会",":","#","我龙",,,,,,,,,,,"怎么",,,,,,,,,,,"那么",,,,,,,,,,,"可爱",,,,,,,,,,,"啊",,,,,,,,,,,"cr",,,,,,,,,,,".",,,,,,,,,,,"logo",,,,,,,,,,,".",,,,,,,,,,,"(",,,,,,,,,,,"权志龙","r",,,,,,,,,,,")",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,"#","​",,,,,,,,,,"鸡涌",,,,,,,,,,,"超会",,,,,,,,,,,"模仿",,,,,,,,,,,"忙",,,,,,,,,,,"内",,,,,,,,,,,"，",,,,,,,,,,
"810","Fannnnnn欧尼",":","自从","想象",,,,,,,,,,,"着",,,,,,,,,,,"他",,,,,,,,,,,"穿",,,,,,,,,,,"上",,,,,,,,,,,"西装",,,,,,,,,,,"做",,,,,,,,,,,"伴郎",,,,,,,,,,,"的",,,,,,,,,,,"样子",,,,,,,,,,,"志"," ",,,,,,,,,,,"心动",,,,,,,,,,,"的",,,,,,,,,,,"无以复加",,,,,,,,,,," ",,,,,,,,,,,"又",,,,,,,,,,,"要",,,,,,,,,,,"单方面",,,,,,,,,,,"的",,,,,,,,,,,"陷入",,,,,"龙君","爱情","了","像","这样","[","下","]","🏻","@","GDRAGON","剪","_","OFFICIAL"," ","#","权志龙","#"," ","加拿大"," ","​","了",,,,,,,,,,,"头发",,,,,,,,,,," ",,,,,,,,,,,"就",,,,,,,,,,,"时常",,,,,,,,,,
"811","奶香味龍","#","权志龙","在",,,,,,,,,,,"地上",,,,,,,,,,,"用力",,,,,,,,,,,"喘气",,,,,,,,,,,"的",,,,,,,,,,,"样子",,,,,,,,,,,"也好",,,,,,,,,,,"迷人",,,,,,,,,,,"[",,,,,,,,,,,"可怜",,,,,,,,,,,"#","]",,,,,,,,,,,"话筒",,,,,,,,,,,"随着",,,,,,,,,,,"呼吸",,,,,,,,,,,"在",,,,,,,,,,,"小蛮",,,,,,,,,,,"腰",,,,,,,,,,,"上",,,,,,,,,,,"一上",,,,,,,,,,,"一下",,,,," ","[","羞嗒","嗒","]","@","GDRAGON","_","OFFICIAL"," ","LoyaltoG","玩游戏","的","秒拍","视频"," "," ","cr",".","vitadolce","_","rose","累得"," ","​",,,,,,,,,"快",,,,,,,,,,,"虚脱",,,,,,,,,,," ",,,,,,,,,,,"躺",,,,,,,,,,
"812","我不是假假是真真",":","希望","人为",,,,,,,,,,,"你",,,,,,,,,,,"什么",,,,,,,,,,,"风格",,,,,,,,,,,"的",,,,,,,,,,,"音乐",,,,,,,,,,,"配",,,,,,,,,,,"什么",,,,,,,,,,,"妆",,,,,,,,,,,"和",,,,,,,,,,,"中国","衣服",,,,,,,,,,,"的",,,,,,,,,,,"习惯",,,,,,,,,,,"[",,,,,,,,,,,"赞",,,,,,,,,,,"]",,,,,,,,,,,"因为",,,,,,,,,,,"I",,,,,,,,,,," ",,,,,,,,,,,"WANNA",,,,,"也"," ","GET"," ","LOVE","是","性感","的","所以","才","这么","出现","妖","的","呀","，","妆","才","浓","啊","但是","没有","个","妆","也","很帅","啊","笑","起来","很","可爱","啊","作词","权志龙","作曲","编舞","很","优秀","啊","他","才","98","年","啊","一样","加油","！"," ","日本","·","东京"," ","​",,,"优秀",,,,,,,,,,,"的",,,,,,,,,,
"813","yokomoonk",":","和","不想",,,,,,,,,,,"起床",,,,,,,,,,," ",,,,,,,,,,,"一度",,,,,,,,,,,"想要",,,,,,,,,,,"重新",,,,,,,,,,,"睡着",,,,,,,,,,,"[",,,,,,,,,,,"悲伤",,,,,,,,,,,"]",,,,,,,,,,,"权志龙"," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"谈恋爱",,,,,,,,,,,"的",,,,,,,,,,,"梦",,,,,,,,,,,"导致",,,,,,,,,,,"我",,,,,,,,,,,"现在",,,,,,,,,,,"都",,,,,,,,,,
"814","咔咔寿天津省代","[","并",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"简单",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"815","Qiuvia","#","权志龙","​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"哥哥",,,,,,,,,,,"的",,,,,,,,,,,"100",,,,,,,,,,,"件",,,,,,,,,,,"事",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,
"816","G兔D","#","权志龙","INS",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,"wawa",,,,,,,,,,,"_",,,,,,,,,,,"seoul",,,,,,,,,,,"_",,,,,,,,,,,"soul",,,,,,,,,,," ",,,,,,,,,,
"817","你主义",":","#","call",,,,,,,,,,,"，",,,,,,,,,,,"真的",,,,,,,,,,,"不想",,,,,,,,,,,"哥哥",,,,,,,,,,,"去",,,,,,,,,,,"部队",,,,,,,,,,,"啊",,,,,,,,,,,"…",,,,,,,,,,,"可是",,,,,,,,,,,"权志龙","哥哥",,,,,,,,,,,"也",,,,,,,,,,,"的确",,,,,,,,,,,"到",,,,,,,,,,,"了",,,,,,,,,,,"年纪",,,,,,,,,,,"，",,,,,,,,,,,"一定",,,,,,,,,,,"要",,,,,,,,,,,"照顾",,,,,"#","好","自己","，","我","一定","会","保护","好","你","的"," ","，","今天","，","也","很","爱","你","，","爱","的","今天","快要","死","掉","了","@","GDRAGON","_","OFFICIAL"," ","​","也",,,,,,,,,,,"为",,,,,,,,,,,"哥哥",,,,,,,,,,,"打",,,,,,,,,,
"818","权志龙全球粉丝会",":","#","这",,,,,,,,,,,"扭",,,,,,,,,,,"的",,,,,,,,,,,"都",,,,,,,,,,,"有点",,,,,,,,,,,"受不了",,,,,,,,,,,"了",,,,,,,,,,,"！",,,,,,,,,,,"怎么",,,,,,,,,,,"可以",,,,,,,,,,,"权志龙","这么",,,,,,,,,,,"柔软",,,,,,,,,,,"！",,,,,,,,,,,"这哥",,,,,,,,,,,"真是",,,,,,,,,,,"啥",,,,,,,,,,,"都",,,,,,,,,,,"会",,,,,,,,,,,"，",,,,,,,,,,,"而且",,,,,"#","还","做","的","那么","好","让","我们","陷入","这","魅力","作为","完全","无法自拔","！","权志龍","-","FOREVER","的","秒拍","视频"," ","一个","#","X","起义","·","2018","#","（","D","）"," ","女生","cr","：","logo"," ","​"," ","​","​","​","​","看到",,,,,,,,,,,"我们",,,,,,,,,,,"哥",,,,,,,,,,
"819","BIGBANG新动态",":","#","了",,,,,,,,,,,"！",,,,,,,,,,,"无法",,,,,,,,,,,"抵抗",,,,,,,,,,,"，",,,,,,,,,,,"这小腰",,,,,,,,,,,"和",,,,,,,,,,,"顶",,,,,,,,,,,"胯",,,,,,,,,,,"杀伤力",,,,,,,,,,,"权志龙","破表",,,,,,,,,,,"，",,,,,,,,,,,"毫无",,,,,,,,,,,"承受能力",,,,,,,,,,,"一言不合",,,,,,,,,,,"就",,,,,,,,,,,"顶",,,,,,,,,,,"胯",,,,,,,,,,,"，",,,,,,,,,,,"这个",,,,,"#","，","我","喜欢","哟","秒拍","视频"," ","​","​","​"," ","​",,,,,,,,,,"前",,,,,,,,,,,"十秒",,,,,,,,,,,"实在",,,,,,,,,,,"太",,,,,,,,,,,"撩",,,,,,,,,,
"820","xxxibgdrgn-82",":","终于","[",,,,,,,,,,,"好",,,,,,,,,,,"]",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"权志龙",,,,,,,,,,,"get","#",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"到",,,,,,,,,,,"龙哥",,,,,,,,,,,"同款",,,,,,,,,,,"滤镜",,,,,,,,,,,"[",,,,,,,,,,,"病毒",,,,,,,,,,,"]",,,,,,,,,,
"821","EVaN宁一",":","被"," ","男生"," ","笑","起来","超级","甜"," ","[","爱","你","圈粉","]","[","爱","你","]",,,,,,"。",,,,,,,,,,,"当时",,,,,,,,,,,"快",,,,,,,,,,,"男",,,,,,,,,,,"热播",,,,,,,,,,,"的",,,,,,,,,,,"时候",,,,,,,,,,," ",,,,,,,,,,,"蔡","杨",,,,,,,,,,,"甜甜",,,,,,,,,,,"猜",,,,,,,,,,,"我",,,,,,,,,,,"肯定",,,,,,,,,,,"喜欢",,,,,,,,,,,"养鸡",,,,,,,,,,,"事实上",,,,,,,,,,,"就是",,,,,,,,,,,"这样",,,,,"徐坤"," ","当时","最","喜欢","养鸡","了","其实","看","权志龙","是"," ","个","什么样","的","人"," ","大概","就","知道","我","喜欢","王子","什么样","的","人","了","哈哈哈","哈哈哈"," ","风格","一直","很","异","固定","这次","看","偶像","练习生","也","是"," ","蔡","徐坤"," ","之前","在","星动","亚洲","就","注意","到","他","了"," "," ","王子","异","那种","痞帅","痞帅","的","气质","很","吸引","人","农农","啊"," ","农农","真的","超级","可爱"," ","冰淇淋","一般","的"
"822","小玩子泡泡勇",":","权志龙","娇",,,,,,,,,,,"的",,,,,,,,,,,"小",,,,,,,,,,,"眼神",,,,,,,,,,,"好",,,,,,,,,,,"温暖",,,,,,,,,,,"，",,,,,,,,,,,"最后",,,,,,,,,,,"那个",,,,,,,,,,,"笑容",,,,,,,,,,,"在","简直",,,,,,,,,,,"酥",,,,,,,,,,,"死",,,,,,,,,,,"了",,,,,,,,,,,"。",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,"演唱会",".","cn","/","RtAtJIK"," ","​",,,,,"上",,,,,,,,,,,"环顾四周",,,,,,,,,,,"的",,,,,,,,,,,"粉丝",,,,,,,,,,,"，",,,,,,,,,,,"那傲",,,,,,,,,,
"823","QuorraZ屮Q",":","【","的",,,,,,,,,,,"十月",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"哔哩",,,,,,,,,,,"哔哩",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"【",,,,,,,,,,,"权志龙",,,,,,,,,,,"权志龙","】",,,,,,,,,,,"赖床",,,,,,,,,,,"的",,,,,,,,,,,"小",,,,,,,,,,,"日常",,,,,,,,,,,"小胡子",,,,,,,,,,,"是",,,,,,,,,,,"什么",,,,,,,,,,,"意思",,,,,,,,,,," ",,,,,"】","​",,,,,,,,,,"赖床",,,,,,,,,,,"的",,,,,,,,,,,"小",,,,,,,,,,,"日常",,,,,,,,,,," ",,,,,,,,,,,"志龙",,,,,,,,,,
